customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,rfm_label
CLR-04073,189,4,287.56,2,2,2,6,Lost
CLR-04074,84,2,268.01,3,1,2,6,Potential Loyalists
CLR-04075,16,4,451.59,5,2,2,9,New Customers
CLR-04076,275,3,675.16,2,2,3,7,Lost
CLR-04077,225,1,84.9,2,1,1,4,Lost
CLR-04078,81,10,1193.93,3,4,4,11,Loyal Customers
CLR-04079,2,2,266.03,5,1,2,8,New Customers
CLR-04080,42,10,1142.42,4,4,4,12,Champions
CLR-04081,147,8,1704.57,3,4,5,12,Loyal Customers
CLR-04082,154,3,389.31,3,2,2,7,Potential Loyalists
CLR-04083,487,4,360.43,1,2,2,5,Lost
CLR-04084,2,13,1083.94,5,5,4,14,Champions
CLR-04085,95,24,3100.1,3,5,5,13,Loyal Customers
CLR-04086,234,15,1865.32,2,5,5,12,At Risk
CLR-04087,148,5,735.65,3,3,3,9,Loyal Customers
CLR-04088,38,1,50.9,4,1,1,6,New Customers
CLR-04089,69,7,989.46,4,3,4,11,Loyal Customers
CLR-04090,524,4,359.78,1,2,2,5,Lost
CLR-04091,381,2,159.22,2,1,1,4,Lost
CLR-04092,850,1,53.46,1,1,1,3,Lost
CLR-04093,90,9,936.84,3,4,4,11,Loyal Customers
CLR-04094,39,5,696.14,4,3,3,10,Loyal Customers
CLR-04095,2,29,3654.85,5,5,5,15,Champions
CLR-04096,159,8,960.43,3,4,4,11,Loyal Customers
CLR-04097,223,13,1460.29,2,5,4,11,At Risk
CLR-04098,382,1,58.41,2,1,1,4,Lost
CLR-04099,78,3,833.2,3,2,3,8,Potential Loyalists
CLR-04100,421,4,555.0,1,2,3,6,Lost
CLR-04101,3,14,1148.69,5,5,4,14,Champions
CLR-04102,611,2,390.37,1,1,2,4,Lost
CLR-04104,145,7,1320.68,3,3,4,10,Loyal Customers
CLR-04105,50,3,490.73,4,2,2,8,New Customers
CLR-04106,34,12,1770.03,4,4,5,13,Champions
CLR-04107,669,5,662.12,1,3,3,7,At Risk
CLR-04108,242,12,1285.68,2,4,4,10,At Risk
CLR-04109,151,1,58.9,3,1,1,5,Other
CLR-04110,9,4,575.42,5,2,3,10,New Customers
CLR-04111,141,9,917.93,3,4,4,11,Loyal Customers
CLR-04112,98,5,435.02,3,3,2,8,Potential Loyalists
CLR-04113,89,6,723.82,3,3,3,9,Loyal Customers
CLR-04114,467,9,982.4,1,4,4,9,At Risk
CLR-04115,19,7,1085.21,5,3,4,12,Loyal Customers
CLR-04116,147,9,1001.67,3,4,4,11,Loyal Customers
CLR-04117,15,8,1229.93,5,4,4,13,Champions
CLR-04118,77,2,78.54,3,1,1,5,Other
CLR-04119,143,7,703.32,3,3,3,9,Loyal Customers
CLR-04120,45,9,1190.11,4,4,4,12,Champions
CLR-04121,473,16,1975.21,1,5,5,11,At Risk
CLR-04122,469,11,852.54,1,4,3,8,At Risk
CLR-04123,522,2,144.34,1,1,1,3,Lost
CLR-04124,744,3,251.46,1,2,2,5,Lost
CLR-04125,34,12,1657.78,4,4,5,13,Champions
CLR-04126,45,7,665.54,4,3,3,10,Loyal Customers
CLR-04127,163,1,121.9,3,1,1,5,Other
CLR-04128,582,6,571.62,1,3,3,7,At Risk
CLR-04129,236,8,1248.05,2,4,4,10,At Risk
CLR-04130,99,7,741.43,3,3,3,9,Loyal Customers
CLR-04131,478,3,197.41,1,2,1,4,Lost
CLR-04132,344,1,21.9,2,1,1,4,Lost
CLR-04133,235,13,1306.64,2,5,4,11,At Risk
CLR-04134,84,11,1191.49,3,4,4,11,Loyal Customers
CLR-04135,743,2,198.31,1,1,1,3,Lost
CLR-04136,33,5,674.35,4,3,3,10,Loyal Customers
CLR-04138,27,1,92.61,5,1,1,7,New Customers
CLR-04139,76,15,1630.22,3,5,5,13,Loyal Customers
CLR-04140,228,6,595.57,2,3,3,8,At Risk
CLR-04141,243,3,272.71,2,2,2,6,Lost
CLR-04142,13,9,930.26,5,4,4,13,Champions
CLR-04143,150,2,162.23,3,1,1,5,Other
CLR-04144,112,6,406.64,3,3,2,8,Potential Loyalists
CLR-04145,169,8,709.92,2,4,3,9,At Risk
CLR-04146,3,4,712.38,5,2,3,10,New Customers
CLR-04147,39,19,2029.47,4,5,5,14,Champions
CLR-04148,145,4,237.41,3,2,1,6,Other
CLR-04149,536,4,498.98,1,2,2,5,Lost
CLR-04150,855,1,98.01,1,1,1,3,Lost
CLR-04151,340,12,925.8,2,4,4,10,At Risk
CLR-04152,87,1,132.72,3,1,1,5,Other
CLR-04153,471,1,109.62,1,1,1,3,Lost
CLR-04154,253,4,300.52,2,2,2,6,Lost
CLR-04155,10,3,435.09,5,2,2,9,New Customers
CLR-04156,309,5,436.04,2,3,2,7,Other
CLR-04157,830,2,266.02,1,1,2,4,Lost
CLR-04158,14,4,575.33,5,2,3,10,New Customers
CLR-04159,205,3,293.6,2,2,2,6,Lost
CLR-04160,33,5,608.95,4,3,3,10,Loyal Customers
CLR-04161,713,1,52.72,1,1,1,3,Lost
CLR-04162,414,3,134.33,1,2,1,4,Lost
CLR-04163,476,2,423.82,1,1,2,4,Lost
CLR-04164,82,3,233.62,3,2,1,6,Other
CLR-04165,499,10,1041.6,1,4,4,9,At Risk
CLR-04166,159,1,119.9,3,1,1,5,Other
CLR-04167,195,3,540.45,2,2,3,7,Lost
CLR-04168,48,6,689.13,4,3,3,10,Loyal Customers
CLR-04169,183,13,1342.14,2,5,4,11,At Risk
CLR-04170,30,13,1358.26,4,5,4,13,Champions
CLR-04171,96,4,898.64,3,2,3,8,Potential Loyalists
CLR-04172,400,8,1127.94,1,4,4,9,At Risk
CLR-04173,103,5,561.04,3,3,3,9,Loyal Customers
CLR-04174,199,4,286.32,2,2,2,6,Lost
CLR-04175,13,5,742.48,5,3,3,11,Loyal Customers
CLR-04176,90,7,1216.22,3,3,4,10,Loyal Customers
CLR-04177,86,1,66.22,3,1,1,5,Other
CLR-04178,8,1,25.52,5,1,1,7,New Customers
CLR-04179,30,17,2358.27,4,5,5,14,Champions
CLR-04180,451,3,282.42,1,2,2,5,Lost
CLR-04181,28,3,655.51,5,2,3,10,New Customers
CLR-04182,437,3,278.61,1,2,2,5,Lost
CLR-04183,93,6,731.06,3,3,3,9,Loyal Customers
CLR-04184,410,4,441.88,1,2,2,5,Lost
CLR-04185,28,17,1998.81,5,5,5,15,Champions
CLR-04186,422,4,410.57,1,2,2,5,Lost
CLR-04187,714,1,116.06,1,1,1,3,Lost
CLR-04188,20,23,2562.24,5,5,5,15,Champions
CLR-04189,370,5,627.06,2,3,3,8,At Risk
CLR-04190,51,12,1245.31,4,4,4,12,Champions
CLR-04191,524,3,151.24,1,2,1,4,Lost
CLR-04192,134,14,1605.4,3,5,5,13,Loyal Customers
CLR-04193,55,12,1174.64,4,4,4,12,Champions
CLR-04194,147,5,477.26,3,3,2,8,Potential Loyalists
CLR-04195,26,20,1978.67,5,5,5,15,Champions
CLR-04196,145,7,1320.64,3,3,4,10,Loyal Customers
CLR-04197,153,7,870.39,3,3,3,9,Loyal Customers
CLR-04198,537,10,780.58,1,4,3,8,At Risk
CLR-04199,931,1,44.03,1,1,1,3,Lost
CLR-04200,101,5,490.75,3,3,2,8,Potential Loyalists
CLR-04201,185,3,199.52,2,2,1,5,Lost
CLR-04202,30,6,964.18,4,3,4,11,Loyal Customers
CLR-04203,63,5,447.81,4,3,2,9,Potential Loyalists
CLR-04204,100,4,366.32,3,2,2,7,Potential Loyalists
CLR-04205,77,24,2933.55,3,5,5,13,Loyal Customers
CLR-04206,117,23,2450.01,3,5,5,13,Loyal Customers
CLR-04207,13,3,430.23,5,2,2,9,New Customers
CLR-04208,503,1,86.31,1,1,1,3,Lost
CLR-04209,155,9,1113.35,3,4,4,11,Loyal Customers
CLR-04210,194,4,587.38,2,2,3,7,Lost
CLR-04211,70,12,1274.02,4,4,4,12,Champions
CLR-04212,94,5,411.44,3,3,2,8,Potential Loyalists
CLR-04213,841,3,470.14,1,2,2,5,Lost
CLR-04214,208,15,1659.97,2,5,5,12,At Risk
CLR-04215,10,1,58.9,5,1,1,7,New Customers
CLR-04216,7,6,764.64,5,3,3,11,Loyal Customers
CLR-04217,59,5,700.22,4,3,3,10,Loyal Customers
CLR-04218,8,8,1156.29,5,4,4,13,Champions
CLR-04219,585,3,234.01,1,2,1,4,Lost
CLR-04220,81,7,860.09,3,3,3,9,Loyal Customers
CLR-04221,165,6,420.2,2,3,2,7,Other
CLR-04222,240,1,181.82,2,1,1,4,Lost
CLR-04223,200,15,2017.91,2,5,5,12,At Risk
CLR-04224,50,1,93.52,4,1,1,6,New Customers
CLR-04225,0,4,734.58,5,2,3,10,New Customers
CLR-04226,670,3,190.47,1,2,1,4,Lost
CLR-04227,132,9,913.03,3,4,4,11,Loyal Customers
CLR-04228,22,5,482.79,5,3,2,10,Potential Loyalists
CLR-04229,566,1,76.41,1,1,1,3,Lost
CLR-04230,48,2,170.08,4,1,1,6,New Customers
CLR-04231,339,3,206.22,2,2,1,5,Lost
CLR-04232,427,7,596.65,1,3,3,7,At Risk
CLR-04233,81,6,717.21,3,3,3,9,Loyal Customers
CLR-04235,11,2,417.28,5,1,2,8,New Customers
CLR-04236,142,3,219.01,3,2,1,6,Other
CLR-04237,47,15,1113.6,4,5,4,13,Champions
CLR-04238,191,7,1305.79,2,3,4,9,At Risk
CLR-04239,6,8,805.51,5,4,3,12,Loyal Customers
CLR-04240,801,2,197.7,1,1,1,3,Lost
CLR-04241,64,4,353.5,4,2,2,8,New Customers
CLR-04242,10,10,934.09,5,4,4,13,Champions
CLR-04243,67,4,313.46,4,2,2,8,New Customers
CLR-04244,48,2,226.92,4,1,1,6,New Customers
CLR-04245,13,15,1664.56,5,5,5,15,Champions
CLR-04246,30,1,57.9,4,1,1,6,New Customers
CLR-04248,163,6,903.91,3,3,4,10,Loyal Customers
CLR-04249,11,12,888.76,5,4,3,12,Loyal Customers
CLR-04250,67,7,1954.41,4,3,5,12,Loyal Customers
CLR-04251,43,10,1319.28,4,4,4,12,Champions
CLR-04252,39,1,143.9,4,1,1,6,New Customers
CLR-04253,4,4,430.14,5,2,2,9,New Customers
CLR-04254,178,4,483.42,2,2,2,6,Lost
CLR-04255,27,2,443.28,5,1,2,8,New Customers
CLR-04256,23,1,25.11,5,1,1,7,New Customers
CLR-04257,438,10,967.37,1,4,4,9,At Risk
CLR-04258,3,3,253.6,5,2,2,9,New Customers
CLR-04259,633,2,219.22,1,1,1,3,Lost
CLR-04260,170,11,1422.06,2,4,4,10,At Risk
CLR-04261,11,11,1004.69,5,4,4,13,Champions
CLR-04262,22,14,2244.39,5,5,5,15,Champions
CLR-04263,117,7,628.39,3,3,3,9,Loyal Customers
CLR-04264,181,8,1072.27,2,4,4,10,At Risk
CLR-04265,75,4,582.84,3,2,3,8,Potential Loyalists
CLR-04266,32,22,2661.0,4,5,5,14,Champions
CLR-04267,74,1,249.8,3,1,1,5,Other
CLR-04268,71,9,1079.75,3,4,4,11,Loyal Customers
CLR-04269,570,6,939.38,1,3,4,8,At Risk
CLR-04270,105,9,844.12,3,4,3,10,Loyal Customers
CLR-04271,57,1,480.69,4,1,2,7,New Customers
CLR-04272,51,7,766.92,4,3,3,10,Loyal Customers
CLR-04273,333,9,763.29,2,4,3,9,At Risk
CLR-04274,369,3,449.5,2,2,2,6,Lost
CLR-04275,169,13,1400.65,2,5,4,11,At Risk
CLR-04276,244,8,937.29,2,4,4,10,At Risk
CLR-04277,278,7,796.82,2,3,3,8,At Risk
CLR-04278,201,8,955.65,2,4,4,10,At Risk
CLR-04279,59,3,728.64,4,2,3,9,New Customers
CLR-04280,507,5,589.42,1,3,3,7,At Risk
CLR-04281,207,2,240.45,2,1,1,4,Lost
CLR-04282,10,7,748.34,5,3,3,11,Loyal Customers
CLR-04283,149,7,944.85,3,3,4,10,Loyal Customers
CLR-04284,27,16,2591.15,5,5,5,15,Champions
CLR-04285,248,1,114.9,2,1,1,4,Lost
CLR-04286,451,3,321.13,1,2,2,5,Lost
CLR-04287,940,1,170.01,1,1,1,3,Lost
CLR-04288,26,11,1080.07,5,4,4,13,Champions
CLR-04289,35,2,253.02,4,1,2,7,New Customers
CLR-04290,96,7,829.91,3,3,3,9,Loyal Customers
CLR-04291,120,1,296.7,3,1,2,6,Potential Loyalists
CLR-04292,37,23,2768.6,4,5,5,14,Champions
CLR-04293,24,19,2807.92,5,5,5,15,Champions
CLR-04294,419,2,133.73,1,1,1,3,Lost
CLR-04295,15,8,1105.65,5,4,4,13,Champions
CLR-04296,355,13,1326.98,2,5,4,11,At Risk
CLR-04297,2,4,306.13,5,2,2,9,New Customers
CLR-04298,173,7,873.48,2,3,3,8,At Risk
CLR-04299,219,3,487.56,2,2,2,6,Lost
CLR-04300,15,11,1835.74,5,4,5,14,Champions
CLR-04301,266,10,1111.67,2,4,4,10,At Risk
CLR-04302,586,12,1610.91,1,4,5,10,At Risk
CLR-04303,480,13,981.09,1,5,4,10,At Risk
CLR-04304,63,10,1175.46,4,4,4,12,Champions
CLR-04306,639,4,652.22,1,2,3,6,Lost
CLR-04307,15,3,393.44,5,2,2,9,New Customers
CLR-04308,8,18,1651.37,5,5,5,15,Champions
CLR-04309,578,5,875.07,1,3,3,7,At Risk
CLR-04310,423,10,1070.29,1,4,4,9,At Risk
CLR-04311,25,5,614.87,5,3,3,11,Loyal Customers
CLR-04312,149,5,930.86,3,3,4,10,Loyal Customers
CLR-04313,27,21,2371.22,5,5,5,15,Champions
CLR-04314,26,11,1155.64,5,4,4,13,Champions
CLR-04315,76,7,1241.05,3,3,4,10,Loyal Customers
CLR-04316,36,3,217.45,4,2,1,7,New Customers
CLR-04317,194,2,120.55,2,1,1,4,Lost
CLR-04318,371,15,1351.08,2,5,4,11,At Risk
CLR-04319,398,3,312.41,1,2,2,5,Lost
CLR-04320,80,14,1569.26,3,5,5,13,Loyal Customers
CLR-04321,82,4,835.76,3,2,3,8,Potential Loyalists
CLR-04322,43,1,55.42,4,1,1,6,New Customers
CLR-04323,521,2,248.13,1,1,1,3,Lost
CLR-04324,138,22,3164.38,3,5,5,13,Loyal Customers
CLR-04325,407,3,422.62,1,2,2,5,Lost
CLR-04326,958,2,200.7,1,1,1,3,Lost
CLR-04327,177,13,1524.84,2,5,5,12,At Risk
CLR-04328,70,7,660.14,4,3,3,10,Loyal Customers
CLR-04329,51,2,624.36,4,1,3,8,New Customers
CLR-04330,92,19,2069.53,3,5,5,13,Loyal Customers
CLR-04331,414,23,2904.72,1,5,5,11,At Risk
CLR-04332,29,10,1616.09,5,4,5,14,Champions
CLR-04333,30,24,2750.76,4,5,5,14,Champions
CLR-04334,64,6,789.95,4,3,3,10,Loyal Customers
CLR-04335,198,1,189.52,2,1,1,4,Lost
CLR-04336,33,12,994.57,4,4,4,12,Champions
CLR-04337,33,6,476.73,4,3,2,9,Potential Loyalists
CLR-04338,41,10,1185.28,4,4,4,12,Champions
CLR-04339,483,5,754.86,1,3,3,7,At Risk
CLR-04340,118,2,502.93,3,1,2,6,Potential Loyalists
CLR-04341,180,3,189.7,2,2,1,5,Lost
CLR-04342,733,4,642.76,1,2,3,6,Lost
CLR-04343,216,3,426.11,2,2,2,6,Lost
CLR-04344,55,9,1129.16,4,4,4,12,Champions
CLR-04345,88,12,1304.66,3,4,4,11,Loyal Customers
CLR-04346,87,25,3086.93,3,5,5,13,Loyal Customers
CLR-04347,509,1,77.22,1,1,1,3,Lost
CLR-04348,438,4,343.13,1,2,2,5,Lost
CLR-04349,41,4,313.98,4,2,2,8,New Customers
CLR-04350,1068,1,123.12,1,1,1,3,Lost
CLR-04351,212,6,556.92,2,3,3,8,At Risk
CLR-04352,57,14,1144.66,4,5,4,13,Champions
CLR-04353,153,2,220.14,3,1,1,5,Other
CLR-04354,6,1,46.9,5,1,1,7,New Customers
CLR-04355,11,4,593.63,5,2,3,10,New Customers
CLR-04356,505,8,1094.76,1,4,4,9,At Risk
CLR-04357,385,8,825.7,1,4,3,8,At Risk
CLR-04358,84,1,88.72,3,1,1,5,Other
CLR-04359,14,8,834.38,5,4,3,12,Loyal Customers
CLR-04360,11,33,4193.9,5,5,5,15,Champions
CLR-04361,25,10,1166.87,5,4,4,13,Champions
CLR-04362,4,7,1173.3,5,3,4,12,Loyal Customers
CLR-04363,37,3,255.5,4,2,2,8,New Customers
CLR-04364,537,6,940.64,1,3,4,8,At Risk
CLR-04365,8,12,1174.65,5,4,4,13,Champions
CLR-04366,0,2,61.56,5,1,1,7,New Customers
CLR-04367,209,7,840.69,2,3,3,8,At Risk
CLR-04368,421,7,1701.87,1,3,5,9,At Risk
CLR-04369,8,8,996.32,5,4,4,13,Champions
CLR-04370,100,8,1009.12,3,4,4,11,Loyal Customers
CLR-04371,364,5,470.86,2,3,2,7,Other
CLR-04372,4,12,1669.33,5,4,5,14,Champions
CLR-04373,21,7,593.21,5,3,3,11,Loyal Customers
CLR-04374,41,1,51.03,4,1,1,6,New Customers
CLR-04375,361,4,509.38,2,2,2,6,Lost
CLR-04376,64,8,1115.65,4,4,4,12,Champions
CLR-04377,106,20,2298.24,3,5,5,13,Loyal Customers
CLR-04378,68,3,423.11,4,2,2,8,New Customers
CLR-04380,34,22,2363.68,4,5,5,14,Champions
CLR-04381,473,3,795.71,1,2,3,6,Lost
CLR-04382,34,12,1670.33,4,4,5,13,Champions
CLR-04383,440,2,312.91,1,1,2,4,Lost
CLR-04384,554,7,653.39,1,3,3,7,At Risk
CLR-04385,90,1,53.8,3,1,1,5,Other
CLR-04386,7,29,3467.87,5,5,5,15,Champions
CLR-04387,155,1,62.9,3,1,1,5,Other
CLR-04388,39,4,713.33,4,2,3,9,New Customers
CLR-04389,190,6,688.75,2,3,3,8,At Risk
CLR-04390,94,11,1039.37,3,4,4,11,Loyal Customers
CLR-04391,741,2,381.32,1,1,2,4,Lost
CLR-04392,162,4,245.24,3,2,1,6,Other
CLR-04393,783,1,63.92,1,1,1,3,Lost
CLR-04394,7,19,2314.2,5,5,5,15,Champions
CLR-04395,8,6,747.74,5,3,3,11,Loyal Customers
CLR-04397,770,1,33.21,1,1,1,3,Lost
CLR-04398,438,5,1024.33,1,3,4,8,At Risk
CLR-04399,651,6,1045.33,1,3,4,8,At Risk
CLR-04400,55,5,493.32,4,3,2,9,Potential Loyalists
CLR-04401,64,4,313.49,4,2,2,8,New Customers
CLR-04402,516,6,1053.78,1,3,4,8,At Risk
CLR-04403,313,2,50.8,2,1,1,4,Lost
CLR-04405,526,6,552.59,1,3,3,7,At Risk
CLR-04406,6,2,156.02,5,1,1,7,New Customers
CLR-04407,153,13,1093.28,3,5,4,12,Loyal Customers
CLR-04408,28,6,711.11,5,3,3,11,Loyal Customers
CLR-04409,4,15,2229.15,5,5,5,15,Champions
CLR-04410,51,3,855.54,4,2,3,9,New Customers
CLR-04411,6,11,1443.7,5,4,4,13,Champions
CLR-04412,59,12,1798.82,4,4,5,13,Champions
CLR-04413,22,8,1122.16,5,4,4,13,Champions
CLR-04414,748,2,252.7,1,1,2,4,Lost
CLR-04415,78,1,195.9,3,1,1,5,Other
CLR-04416,76,22,1694.75,3,5,5,13,Loyal Customers
CLR-04417,69,6,856.41,4,3,3,10,Loyal Customers
CLR-04418,640,8,887.48,1,4,3,8,At Risk
CLR-04419,46,6,704.47,4,3,3,10,Loyal Customers
CLR-04420,12,22,2244.65,5,5,5,15,Champions
CLR-04421,263,4,432.58,2,2,2,6,Lost
CLR-04422,34,10,1099.34,4,4,4,12,Champions
CLR-04423,38,7,696.69,4,3,3,10,Loyal Customers
CLR-04424,32,13,1401.58,4,5,4,13,Champions
CLR-04425,38,14,1048.85,4,5,4,13,Champions
CLR-04426,66,9,1276.11,4,4,4,12,Champions
CLR-04427,145,9,1040.22,3,4,4,11,Loyal Customers
CLR-04428,50,8,986.07,4,4,4,12,Champions
CLR-04429,495,13,1580.33,1,5,5,11,At Risk
CLR-04430,26,24,2478.71,5,5,5,15,Champions
CLR-04431,425,5,636.34,1,3,3,7,At Risk
CLR-04432,45,23,2622.97,4,5,5,14,Champions
CLR-04433,598,4,333.26,1,2,2,5,Lost
CLR-04434,3,10,1401.52,5,4,4,13,Champions
CLR-04435,199,1,96.73,2,1,1,4,Lost
CLR-04436,210,1,46.66,2,1,1,4,Lost
CLR-04437,62,15,1698.24,4,5,5,14,Champions
CLR-04438,146,12,2329.24,3,4,5,12,Loyal Customers
CLR-04439,43,9,887.87,4,4,3,11,Loyal Customers
CLR-04440,104,4,521.76,3,2,2,7,Potential Loyalists
CLR-04441,56,1,88.72,4,1,1,6,New Customers
CLR-04442,29,3,292.4,5,2,2,9,New Customers
CLR-04443,423,8,774.81,1,4,3,8,At Risk
CLR-04444,14,5,398.99,5,3,2,10,Potential Loyalists
CLR-04445,456,10,809.29,1,4,3,8,At Risk
CLR-04446,0,3,435.6,5,2,2,9,New Customers
CLR-04447,667,1,121.9,1,1,1,3,Lost
CLR-04448,18,15,1262.31,5,5,4,14,Champions
CLR-04449,548,14,1576.25,1,5,5,11,At Risk
CLR-04450,17,4,372.55,5,2,2,9,New Customers
CLR-04451,70,4,539.65,4,2,3,9,New Customers
CLR-04452,453,8,1001.82,1,4,4,9,At Risk
CLR-04453,93,3,275.73,3,2,2,7,Potential Loyalists
CLR-04454,50,4,611.34,4,2,3,9,New Customers
CLR-04455,194,2,78.75,2,1,1,4,Lost
CLR-04456,51,6,580.99,4,3,3,10,Loyal Customers
CLR-04457,163,11,1031.09,3,4,4,11,Loyal Customers
CLR-04458,835,1,65.9,1,1,1,3,Lost
CLR-04459,698,1,87.9,1,1,1,3,Lost
CLR-04460,149,15,2616.54,3,5,5,13,Loyal Customers
CLR-04461,206,8,928.22,2,4,4,10,At Risk
CLR-04462,122,6,792.94,3,3,3,9,Loyal Customers
CLR-04463,167,2,159.86,2,1,1,4,Lost
CLR-04464,43,4,780.52,4,2,3,9,New Customers
CLR-04465,488,1,173.8,1,1,1,3,Lost
CLR-04466,145,1,359.8,3,1,2,6,Potential Loyalists
CLR-04467,50,10,1508.84,4,4,5,13,Champions
CLR-04468,33,7,503.99,4,3,2,9,Potential Loyalists
CLR-04469,44,12,1753.62,4,4,5,13,Champions
CLR-04470,230,3,318.23,2,2,2,6,Lost
CLR-04471,181,12,1532.16,2,4,5,11,At Risk
CLR-04472,408,11,1179.53,1,4,4,9,At Risk
CLR-04473,102,3,420.72,3,2,2,7,Potential Loyalists
CLR-04474,534,6,782.74,1,3,3,7,At Risk
CLR-04475,44,1,41.92,4,1,1,6,New Customers
CLR-04476,520,1,107.92,1,1,1,3,Lost
CLR-04477,115,21,2134.44,3,5,5,13,Loyal Customers
CLR-04478,65,2,365.94,4,1,2,7,New Customers
CLR-04479,247,11,770.33,2,4,3,9,At Risk
CLR-04480,73,7,788.68,3,3,3,9,Loyal Customers
CLR-04481,52,13,1234.28,4,5,4,13,Champions
CLR-04482,180,9,954.06,2,4,4,10,At Risk
CLR-04484,526,1,54.32,1,1,1,3,Lost
CLR-04485,329,11,1403.72,2,4,4,10,At Risk
CLR-04486,35,2,444.83,4,1,2,7,New Customers
CLR-04487,40,28,3195.03,4,5,5,14,Champions
CLR-04488,9,4,345.87,5,2,2,9,New Customers
CLR-04489,57,12,1361.92,4,4,4,12,Champions
CLR-04490,131,9,1252.55,3,4,4,11,Loyal Customers
CLR-04491,527,3,278.51,1,2,2,5,Lost
CLR-04492,710,2,51.04,1,1,1,3,Lost
CLR-04493,28,12,1481.07,5,4,5,14,Champions
CLR-04494,171,1,37.52,2,1,1,4,Lost
CLR-04495,172,10,1787.03,2,4,5,11,At Risk
CLR-04496,523,4,408.07,1,2,2,5,Lost
CLR-04497,32,5,504.64,4,3,2,9,Potential Loyalists
CLR-04498,399,4,388.51,1,2,2,5,Lost
CLR-04499,220,11,1098.2,2,4,4,10,At Risk
CLR-04500,705,1,24.21,1,1,1,3,Lost
CLR-04501,538,4,288.6,1,2,2,5,Lost
CLR-04502,820,1,19.9,1,1,1,3,Lost
CLR-04503,1,1,71.12,5,1,1,7,New Customers
CLR-04504,84,1,189.8,3,1,1,5,Other
CLR-04505,31,7,683.67,4,3,3,10,Loyal Customers
CLR-04506,251,5,563.97,2,3,3,8,At Risk
CLR-04507,368,2,120.34,2,1,1,4,Lost
CLR-04508,835,3,696.34,1,2,3,6,Lost
CLR-04509,9,9,620.91,5,4,3,12,Loyal Customers
CLR-04512,166,6,535.95,2,3,3,8,At Risk
CLR-04513,213,2,338.37,2,1,2,5,Lost
CLR-04514,1009,1,122.22,1,1,1,3,Lost
CLR-04515,67,1,125.72,4,1,1,6,New Customers
CLR-04516,379,8,853.98,2,4,3,9,At Risk
CLR-04517,805,1,71.84,1,1,1,3,Lost
CLR-04518,129,5,587.66,3,3,3,9,Loyal Customers
CLR-04519,47,12,1204.36,4,4,4,12,Champions
CLR-04520,512,14,1830.58,1,5,5,11,At Risk
CLR-04521,172,1,87.21,2,1,1,4,Lost
CLR-04522,41,15,1746.61,4,5,5,14,Champions
CLR-04523,22,4,376.41,5,2,2,9,New Customers
CLR-04524,84,14,1456.11,3,5,4,12,Loyal Customers
CLR-04525,505,6,576.18,1,3,3,7,At Risk
CLR-04526,329,1,143.84,2,1,1,4,Lost
CLR-04527,39,6,544.35,4,3,3,10,Loyal Customers
CLR-04528,393,18,2074.15,1,5,5,11,At Risk
CLR-04529,206,2,85.07,2,1,1,4,Lost
CLR-04530,110,3,258.94,3,2,2,7,Potential Loyalists
CLR-04531,338,1,127.12,2,1,1,4,Lost
CLR-04532,98,5,867.62,3,3,3,9,Loyal Customers
CLR-04533,24,10,907.13,5,4,4,13,Champions
CLR-04534,48,10,1243.47,4,4,4,12,Champions
CLR-04535,195,2,380.17,2,1,2,5,Lost
CLR-04536,206,7,850.26,2,3,3,8,At Risk
CLR-04537,548,1,253.8,1,1,2,4,Lost
CLR-04538,28,10,992.6,5,4,4,13,Champions
CLR-04539,73,2,120.11,3,1,1,5,Other
CLR-04540,33,14,2055.65,4,5,5,14,Champions
CLR-04541,61,1,215.7,4,1,1,6,New Customers
CLR-04542,21,10,1689.83,5,4,5,14,Champions
CLR-04543,313,1,83.8,2,1,1,4,Lost
CLR-04544,35,9,538.8,4,4,3,11,Loyal Customers
CLR-04545,370,1,144.81,2,1,1,4,Lost
CLR-04546,20,14,1378.71,5,5,4,14,Champions
CLR-04547,68,9,1165.79,4,4,4,12,Champions
CLR-04548,15,1,95.7,5,1,1,7,New Customers
CLR-04549,46,12,1035.23,4,4,4,12,Champions
CLR-04550,8,23,2090.9,5,5,5,15,Champions
CLR-04551,11,11,1562.34,5,4,5,14,Champions
CLR-04552,35,10,1013.98,4,4,4,12,Champions
CLR-04553,15,27,2821.58,5,5,5,15,Champions
CLR-04554,106,11,986.44,3,4,4,11,Loyal Customers
CLR-04555,231,6,933.3,2,3,4,9,At Risk
CLR-04556,558,4,632.52,1,2,3,6,Lost
CLR-04557,37,16,1911.45,4,5,5,14,Champions
CLR-04558,7,8,804.44,5,4,3,12,Loyal Customers
CLR-04559,83,10,1010.56,3,4,4,11,Loyal Customers
CLR-04560,77,1,49.9,3,1,1,5,Other
CLR-04561,20,15,1981.49,5,5,5,15,Champions
CLR-04562,34,6,656.5,4,3,3,10,Loyal Customers
CLR-04563,47,1,87.46,4,1,1,6,New Customers
CLR-04564,32,3,254.31,4,2,2,8,New Customers
CLR-04565,176,3,424.16,2,2,2,6,Lost
CLR-04566,13,8,1037.79,5,4,4,13,Champions
CLR-04567,340,15,1488.76,2,5,5,12,At Risk
CLR-04568,74,5,530.81,3,3,2,8,Potential Loyalists
CLR-04569,232,12,2079.96,2,4,5,11,At Risk
CLR-04570,386,2,219.01,1,1,1,3,Lost
