customer_id,first_purchase,last_purchase,total_transactions,total_spent,avg_order_value,days_since_last,is_churned
CLR-02742,2022-03-13,2023-11-22,9,984.06,109.34,405,True
CLR-02743,2024-07-27,2024-11-21,3,587.23,195.74,40,False
CLR-02744,2022-10-22,2023-06-24,2,217.62,108.81,556,True
CLR-02745,2022-03-06,2024-08-28,11,1327.25,120.66,125,False
CLR-02746,2022-01-15,2023-10-08,14,1213.78,86.7,450,True
CLR-02747,2022-11-25,2024-09-30,6,877.59,146.26,92,False
CLR-02748,2023-05-22,2024-10-30,7,603.89,86.27,62,False
CLR-02749,2024-03-14,2024-07-20,2,412.52,206.26,164,False
CLR-02750,2022-04-26,2024-07-22,10,1020.22,102.02,162,False
CLR-02751,2022-11-03,2024-10-03,6,397.49,66.25,89,False
CLR-02752,2022-05-09,2024-12-15,28,3193.23,114.04,16,False
CLR-02753,2022-01-19,2024-10-02,10,884.55,88.46,90,False
CLR-02754,2023-02-12,2024-11-30,11,1182.34,107.49,31,False
CLR-02755,2022-03-14,2024-12-17,5,631.75,126.35,14,False
CLR-02756,2022-10-12,2022-10-12,1,235.8,235.8,811,True
CLR-02757,2023-03-31,2024-08-12,3,191.66,63.89,141,False
CLR-02758,2022-07-11,2024-11-20,26,2924.38,112.48,41,False
CLR-02759,2022-02-02,2024-12-09,11,1331.04,121.0,22,False
CLR-02760,2022-02-09,2023-06-25,12,1471.79,122.65,555,True
CLR-02761,2022-02-06,2023-09-22,13,1095.21,84.25,466,True
CLR-02762,2024-12-15,2024-12-15,1,90.9,90.9,16,False
CLR-02763,2023-02-11,2024-12-19,6,689.87,114.98,12,False
CLR-02764,2022-01-16,2023-07-08,7,889.81,127.12,542,True
CLR-02765,2022-04-02,2023-10-29,3,369.6,123.2,429,True
CLR-02766,2023-07-18,2024-06-26,2,130.16,65.08,188,True
CLR-02767,2024-05-21,2024-08-31,2,252.92,126.46,122,False
CLR-02768,2022-01-04,2024-12-30,7,895.94,127.99,1,False
CLR-02769,2024-01-18,2024-10-03,3,336.92,112.31,89,False
CLR-02770,2024-12-24,2024-12-24,1,77.9,77.9,7,False
CLR-02771,2024-02-13,2024-11-04,6,803.67,133.95,57,False
CLR-02772,2024-07-30,2024-07-30,1,94.9,94.9,154,False
CLR-02773,2022-05-22,2023-08-06,9,752.61,83.62,513,True
CLR-02774,2022-09-21,2023-05-31,5,683.32,136.66,580,True
CLR-02775,2024-08-27,2024-08-27,1,61.9,61.9,126,False
CLR-02776,2022-01-02,2024-08-06,17,1988.35,116.96,147,False
CLR-02777,2024-06-30,2024-12-11,4,346.77,86.69,20,False
CLR-02778,2024-09-10,2024-09-10,1,172.64,172.64,112,False
CLR-02779,2023-04-01,2024-12-23,22,2725.5,123.89,8,False
CLR-02781,2022-01-12,2023-02-11,2,68.66,34.33,689,True
CLR-02782,2022-01-08,2024-06-04,14,1719.12,122.79,210,True
CLR-02783,2022-01-02,2024-12-23,13,1650.3,126.95,8,False
CLR-02784,2024-10-14,2024-10-14,1,235.8,235.8,78,False
CLR-02785,2022-06-10,2024-05-24,9,1064.65,118.29,221,True
CLR-02786,2022-01-15,2024-11-09,22,2884.33,131.11,52,False
CLR-02787,2023-11-25,2023-11-25,1,333.03,333.03,402,True
CLR-02788,2024-03-07,2024-12-19,5,849.32,169.86,12,False
CLR-02789,2024-05-01,2024-08-20,2,214.7,107.35,133,False
CLR-02790,2023-06-13,2023-06-13,1,73.9,73.9,567,True
CLR-02791,2022-04-04,2022-04-04,1,59.31,59.31,1002,True
CLR-02792,2022-03-09,2024-12-25,13,1546.97,119.0,6,False
CLR-02793,2022-07-22,2023-03-03,2,120.02,60.01,669,True
CLR-02794,2023-07-22,2024-09-07,3,423.71,141.24,115,False
CLR-02795,2022-01-06,2023-08-04,14,1479.27,105.66,515,True
CLR-02796,2022-07-16,2024-11-23,9,1011.94,112.44,38,False
CLR-02797,2024-03-14,2024-08-08,2,364.7,182.35,145,False
CLR-02798,2022-03-20,2024-11-09,8,1259.27,157.41,52,False
CLR-02799,2022-01-20,2024-10-01,35,3678.91,105.11,91,False
CLR-02800,2024-11-05,2024-11-05,1,144.9,144.9,56,False
CLR-02801,2022-02-26,2024-11-02,29,2765.66,95.37,59,False
CLR-02802,2022-01-09,2024-09-24,5,696.19,139.24,98,False
CLR-02803,2023-01-31,2023-01-31,1,64.72,64.72,700,True
CLR-02804,2024-10-31,2024-10-31,1,196.1,196.1,61,False
CLR-02805,2022-01-19,2022-10-12,4,378.65,94.66,811,True
CLR-02806,2024-01-06,2024-11-06,8,689.58,86.2,55,False
CLR-02807,2022-04-20,2024-04-03,19,1725.38,90.81,272,True
CLR-02808,2022-01-15,2024-08-30,22,2225.75,101.17,123,False
CLR-02809,2024-08-15,2024-11-08,2,93.82,46.91,53,False
CLR-02810,2022-01-02,2024-07-30,11,1131.53,102.87,154,False
CLR-02811,2022-10-31,2023-10-10,3,302.66,100.89,448,True
CLR-02812,2022-04-07,2023-10-11,7,909.02,129.86,447,True
CLR-02813,2024-11-04,2024-11-04,1,66.32,66.32,57,False
CLR-02814,2022-05-17,2024-11-26,6,577.26,96.21,35,False
CLR-02815,2022-06-08,2022-09-09,2,186.0,93.0,844,True
CLR-02816,2024-07-31,2024-10-21,2,71.02,35.51,71,False
CLR-02817,2022-07-27,2024-12-19,10,1407.74,140.77,12,False
CLR-02818,2024-07-11,2024-12-14,3,395.85,131.95,17,False
CLR-02819,2024-03-22,2024-11-07,5,844.21,168.84,54,False
CLR-02820,2023-06-10,2024-11-11,10,1224.56,122.46,50,False
CLR-02821,2024-01-12,2024-11-05,2,121.01,60.5,56,False
CLR-02822,2022-01-15,2023-11-15,8,1190.43,148.8,412,True
CLR-02823,2022-01-11,2024-05-23,7,647.04,92.43,222,True
CLR-02824,2022-06-18,2024-12-15,8,1112.9,139.11,16,False
CLR-02825,2024-11-02,2024-11-02,1,87.9,87.9,59,False
CLR-02826,2022-03-02,2024-11-29,17,2057.98,121.06,32,False
CLR-02827,2024-10-18,2024-10-18,1,37.8,37.8,74,False
CLR-02828,2023-02-22,2024-12-22,5,413.78,82.76,9,False
CLR-02829,2022-01-21,2024-09-01,12,1025.6,85.47,121,False
CLR-02830,2024-09-10,2024-10-20,2,174.8,87.4,72,False
CLR-02831,2024-03-03,2024-09-24,3,643.28,214.43,98,False
CLR-02832,2022-09-22,2024-10-28,11,870.06,79.1,64,False
CLR-02833,2022-10-12,2024-12-18,16,2362.06,147.63,13,False
CLR-02834,2022-06-30,2024-11-12,9,833.81,92.65,49,False
CLR-02835,2022-02-22,2024-07-08,21,1913.11,91.1,176,False
CLR-02837,2022-02-18,2024-10-26,9,1502.73,166.97,66,False
CLR-02838,2022-03-11,2023-07-12,8,667.89,83.49,538,True
CLR-02839,2022-10-27,2023-05-19,3,331.7,110.57,592,True
CLR-02840,2024-01-22,2024-11-25,9,1006.66,111.85,36,False
CLR-02841,2022-03-24,2023-03-26,2,447.64,223.82,646,True
CLR-02842,2022-02-23,2024-11-26,13,1871.39,143.95,35,False
CLR-02843,2022-06-10,2024-12-31,12,1092.06,91.0,0,False
CLR-02844,2022-06-04,2024-10-24,24,2549.42,106.23,68,False
CLR-02845,2022-02-20,2024-05-28,14,1745.55,124.68,217,True
CLR-02846,2022-01-20,2024-11-15,14,1603.63,114.54,46,False
CLR-02847,2022-05-28,2024-12-12,17,1760.77,103.57,19,False
CLR-02848,2022-02-23,2024-11-17,25,2318.45,92.74,44,False
CLR-02849,2022-03-24,2024-10-03,30,2561.04,85.37,89,False
CLR-02850,2022-12-08,2024-10-26,7,625.0,89.29,66,False
CLR-02852,2024-02-13,2024-12-04,7,965.1,137.87,27,False
CLR-02853,2024-07-21,2024-07-21,1,116.9,116.9,163,False
CLR-02854,2024-06-26,2024-06-26,1,67.43,67.43,188,True
CLR-02855,2023-01-03,2024-05-03,5,544.78,108.96,242,True
CLR-02856,2024-10-20,2024-12-24,2,105.51,52.76,7,False
CLR-02857,2022-01-01,2023-06-29,3,131.4,43.8,551,True
CLR-02858,2022-01-08,2024-12-06,6,812.33,135.39,25,False
CLR-02859,2022-01-28,2024-12-03,25,2698.43,107.94,28,False
CLR-02860,2022-04-22,2024-06-07,9,1835.0,203.89,207,True
CLR-02861,2022-01-19,2024-11-12,20,2564.31,128.22,49,False
CLR-02862,2022-01-10,2023-11-26,8,859.76,107.47,401,True
CLR-02863,2023-07-29,2024-10-28,3,278.6,92.87,64,False
CLR-02864,2022-01-14,2024-03-23,9,1122.99,124.78,283,True
CLR-02865,2024-04-09,2024-12-31,4,584.17,146.04,0,False
CLR-02866,2022-01-23,2022-01-23,1,75.53,75.53,1073,True
CLR-02867,2023-05-15,2024-11-21,10,831.45,83.14,40,False
CLR-02868,2022-03-19,2024-06-23,19,1852.49,97.5,191,True
CLR-02869,2024-02-14,2024-08-08,5,568.24,113.65,145,False
CLR-02870,2022-10-29,2024-09-14,8,1321.43,165.18,108,False
CLR-02871,2023-10-10,2024-12-02,13,1640.43,126.19,29,False
CLR-02872,2022-06-30,2024-01-30,7,594.74,84.96,336,True
CLR-02873,2023-03-25,2023-03-25,1,107.9,107.9,647,True
CLR-02874,2022-06-21,2024-02-29,11,1169.44,106.31,306,True
CLR-02875,2022-06-06,2024-11-26,12,1102.05,91.84,35,False
CLR-02876,2024-03-29,2024-12-18,2,140.8,70.4,13,False
CLR-02877,2024-11-29,2024-11-29,1,98.01,98.01,32,False
CLR-02878,2022-05-23,2024-07-17,5,553.12,110.62,167,False
CLR-02879,2022-07-18,2023-08-18,3,298.83,99.61,501,True
CLR-02880,2024-02-22,2024-09-27,2,249.36,124.68,95,False
CLR-02881,2022-01-16,2024-10-31,9,902.75,100.31,61,False
CLR-02882,2022-09-05,2024-09-21,5,563.36,112.67,101,False
CLR-02883,2022-01-14,2023-09-10,9,1598.21,177.58,478,True
CLR-02884,2022-02-28,2024-09-21,7,925.9,132.27,101,False
CLR-02885,2023-01-22,2024-09-18,4,377.12,94.28,104,False
CLR-02886,2023-01-11,2024-12-24,5,658.96,131.79,7,False
CLR-02887,2023-12-14,2023-12-14,1,120.72,120.72,383,True
CLR-02888,2022-01-15,2024-12-19,9,804.15,89.35,12,False
CLR-02889,2023-01-10,2024-12-14,3,264.72,88.24,17,False
CLR-02891,2024-07-20,2024-07-20,1,57.72,57.72,164,False
CLR-02892,2022-03-13,2024-02-14,19,2630.27,138.44,321,True
CLR-02893,2022-01-06,2024-12-05,7,750.24,107.18,26,False
CLR-02894,2022-07-26,2023-09-19,12,1468.54,122.38,469,True
CLR-02895,2024-09-02,2024-09-29,2,249.44,124.72,93,False
CLR-02896,2023-04-03,2024-11-20,2,121.49,60.74,41,False
CLR-02897,2022-10-10,2024-04-19,9,1050.25,116.69,256,True
CLR-02898,2022-03-10,2024-01-14,7,852.04,121.72,352,True
CLR-02899,2022-05-09,2024-09-23,22,2200.04,100.0,99,False
CLR-02900,2024-07-01,2024-07-01,1,193.9,193.9,183,True
CLR-02901,2023-06-24,2024-12-14,4,714.73,178.68,17,False
CLR-02904,2022-06-30,2024-07-18,6,632.19,105.36,166,False
CLR-02905,2022-01-26,2024-11-18,18,2031.54,112.86,43,False
CLR-02906,2022-06-16,2024-07-17,8,981.9,122.74,167,False
CLR-02907,2023-04-20,2024-08-12,3,217.12,72.37,141,False
CLR-02908,2022-11-16,2024-06-26,2,178.08,89.04,188,True
CLR-02909,2023-04-05,2024-10-23,6,713.52,118.92,69,False
CLR-02910,2022-02-12,2024-11-01,7,713.91,101.99,60,False
CLR-02911,2023-09-22,2024-10-17,6,799.34,133.22,75,False
CLR-02912,2024-03-30,2024-12-23,6,906.94,151.16,8,False
CLR-02913,2023-12-23,2024-11-15,4,507.85,126.96,46,False
CLR-02914,2024-04-26,2024-11-01,5,790.43,158.09,60,False
CLR-02915,2022-05-28,2024-12-23,15,2104.48,140.3,8,False
CLR-02916,2024-01-07,2024-12-10,5,572.08,114.42,21,False
CLR-02917,2022-01-21,2023-04-11,5,651.21,130.24,630,True
CLR-02918,2022-10-17,2024-01-02,7,814.85,116.41,364,True
CLR-02919,2023-10-16,2024-07-21,3,319.18,106.39,163,False
CLR-02920,2022-01-02,2024-12-15,40,3993.75,99.84,16,False
CLR-02921,2022-10-26,2024-09-19,7,731.13,104.45,103,False
CLR-02922,2022-01-22,2024-12-29,16,2393.39,149.59,2,False
CLR-02923,2022-01-22,2024-06-16,8,961.12,120.14,198,True
CLR-02924,2022-02-10,2023-09-22,4,413.88,103.47,466,True
CLR-02925,2022-04-01,2024-12-21,19,1901.82,100.1,10,False
CLR-02926,2024-09-26,2024-09-26,1,62.9,62.9,96,False
CLR-02927,2023-11-21,2024-07-14,7,1090.1,155.73,170,False
CLR-02929,2022-11-27,2024-11-30,6,541.27,90.21,31,False
CLR-02930,2024-09-13,2024-09-13,1,61.9,61.9,109,False
CLR-02931,2022-05-21,2024-09-04,5,937.04,187.41,118,False
CLR-02932,2022-06-27,2022-06-27,1,146.85,146.85,918,True
CLR-02934,2023-11-15,2024-04-27,4,413.62,103.4,248,True
CLR-02935,2022-12-05,2024-09-25,2,325.93,162.96,97,False
CLR-02936,2022-05-05,2023-05-20,4,396.3,99.08,591,True
CLR-02937,2024-11-13,2024-11-13,1,192.02,192.02,48,False
CLR-02938,2022-07-26,2024-09-30,7,613.56,87.65,92,False
CLR-02939,2022-01-12,2024-11-02,14,1608.85,114.92,59,False
CLR-02940,2022-01-10,2024-05-19,12,1315.02,109.58,226,True
CLR-02941,2023-03-03,2024-12-28,21,2304.9,109.76,3,False
CLR-02942,2024-02-12,2024-02-12,1,108.9,108.9,323,True
CLR-02943,2023-05-30,2023-05-30,1,111.51,111.51,581,True
CLR-02944,2023-03-12,2024-12-25,14,1286.2,91.87,6,False
CLR-02945,2023-03-13,2024-02-12,3,299.23,99.74,323,True
CLR-02946,2022-01-23,2024-06-27,11,1033.53,93.96,187,True
CLR-02947,2022-01-10,2024-12-24,24,2545.82,106.08,7,False
CLR-02948,2022-05-17,2023-10-19,6,424.53,70.76,439,True
CLR-02949,2022-05-23,2024-11-17,10,885.48,88.55,44,False
CLR-02950,2022-04-10,2024-09-20,7,550.69,78.67,102,False
CLR-02951,2023-12-20,2023-12-20,1,108.72,108.72,377,True
CLR-02952,2024-04-07,2024-07-05,2,208.7,104.35,179,False
CLR-02953,2022-01-09,2023-07-11,6,458.72,76.45,539,True
CLR-02954,2024-07-22,2024-07-22,1,177.8,177.8,162,False
CLR-02955,2023-02-10,2024-09-26,8,1163.73,145.47,96,False
CLR-02956,2024-05-15,2024-12-15,5,691.49,138.3,16,False
CLR-02957,2022-06-12,2024-04-11,8,1067.53,133.44,264,True
CLR-02958,2022-01-05,2023-07-12,11,864.64,78.6,538,True
CLR-02959,2023-01-05,2024-12-15,9,1070.13,118.9,16,False
CLR-02960,2024-10-21,2024-10-21,1,557.7,557.7,71,False
CLR-02961,2023-12-31,2024-12-06,4,327.16,81.79,25,False
CLR-02962,2022-07-08,2024-09-22,6,699.93,116.65,100,False
CLR-02963,2024-11-24,2024-11-24,1,23.73,23.73,37,False
CLR-02964,2022-01-15,2023-08-09,7,864.15,123.45,510,True
CLR-02965,2022-04-25,2024-11-04,4,390.22,97.56,57,False
CLR-02966,2022-01-22,2023-12-14,10,1512.09,151.21,383,True
CLR-02967,2022-05-21,2024-05-18,15,1388.92,92.59,227,True
CLR-02968,2022-04-14,2022-11-22,3,424.73,141.58,770,True
CLR-02969,2024-04-29,2024-04-29,1,112.41,112.41,246,True
CLR-02970,2023-05-30,2024-12-22,12,1235.15,102.93,9,False
CLR-02972,2022-03-16,2024-06-22,8,518.27,64.78,192,True
CLR-02973,2023-07-21,2024-09-15,2,217.6,108.8,107,False
CLR-02974,2023-12-21,2024-12-29,8,893.9,111.74,2,False
CLR-02975,2024-06-01,2024-09-02,4,389.51,97.38,120,False
CLR-02976,2022-01-11,2024-07-01,8,819.89,102.49,183,True
CLR-02977,2023-12-22,2024-12-24,11,1126.32,102.39,7,False
CLR-02978,2023-01-28,2024-11-08,8,685.37,85.67,53,False
CLR-02979,2022-02-21,2023-11-03,11,1587.94,144.36,424,True
CLR-02980,2022-04-13,2024-10-09,3,779.3,259.77,83,False
CLR-02981,2022-01-11,2024-04-10,8,1221.33,152.67,265,True
CLR-02982,2024-09-30,2024-11-03,2,394.17,197.08,58,False
CLR-02983,2022-11-08,2023-09-15,5,741.8,148.36,473,True
CLR-02984,2022-01-08,2024-09-02,21,2519.66,119.98,120,False
CLR-02985,2022-01-17,2024-05-27,9,1314.39,146.04,218,True
CLR-02986,2023-02-06,2024-10-27,2,424.06,212.03,65,False
CLR-02987,2024-07-17,2024-07-17,1,79.9,79.9,167,False
CLR-02988,2024-12-05,2024-12-05,1,71.9,71.9,26,False
CLR-02989,2022-01-11,2023-11-06,6,478.18,79.7,421,True
CLR-02990,2023-07-05,2024-12-19,10,1274.59,127.46,12,False
CLR-02991,2023-07-29,2024-07-20,3,511.29,170.43,164,False
CLR-02992,2022-01-31,2024-10-05,27,2812.84,104.18,87,False
CLR-02993,2022-04-03,2024-12-23,5,466.69,93.34,8,False
CLR-02994,2022-06-28,2022-08-13,2,195.84,97.92,871,True
CLR-02995,2024-11-16,2024-11-16,1,115.12,115.12,45,False
CLR-02996,2022-02-20,2024-10-14,17,1800.94,105.94,78,False
CLR-02997,2023-05-09,2023-09-14,3,527.82,175.94,474,True
CLR-02998,2022-03-05,2023-05-24,4,344.36,86.09,587,True
CLR-02999,2024-10-05,2024-10-05,1,191.84,191.84,87,False
CLR-03000,2022-03-22,2024-09-13,9,1401.46,155.72,109,False
CLR-03001,2022-01-27,2024-12-13,8,685.66,85.71,18,False
CLR-03002,2022-02-06,2024-12-16,18,2497.26,138.74,15,False
CLR-03003,2024-11-01,2024-11-08,2,391.85,195.92,53,False
CLR-03004,2022-01-11,2024-11-29,19,2004.84,105.52,32,False
CLR-03005,2022-02-03,2024-12-14,8,1082.04,135.26,17,False
CLR-03006,2022-01-23,2024-12-21,20,2968.03,148.4,10,False
CLR-03007,2024-01-08,2024-11-17,5,804.84,160.97,44,False
CLR-03008,2024-07-05,2024-12-16,5,495.74,99.15,15,False
CLR-03009,2022-02-04,2023-09-11,14,1799.88,128.56,477,True
CLR-03011,2022-06-30,2024-09-13,16,2200.33,137.52,109,False
CLR-03012,2022-02-04,2023-05-05,5,633.5,126.7,606,True
CLR-03013,2022-04-07,2024-11-02,8,668.59,83.57,59,False
CLR-03014,2023-07-31,2024-05-09,2,175.57,87.78,236,True
CLR-03015,2022-03-25,2023-06-09,3,597.73,199.24,571,True
CLR-03016,2022-07-12,2024-11-01,7,732.62,104.66,60,False
CLR-03017,2022-02-25,2023-04-17,7,794.23,113.46,624,True
CLR-03018,2022-01-31,2023-06-15,6,715.47,119.24,565,True
CLR-03019,2022-01-30,2023-06-19,2,137.77,68.89,561,True
CLR-03020,2023-08-25,2023-08-25,1,190.23,190.23,494,True
CLR-03021,2023-03-08,2024-12-19,4,439.04,109.76,12,False
CLR-03022,2022-06-18,2024-11-03,12,995.82,82.98,58,False
CLR-03023,2023-11-19,2024-12-06,8,594.48,74.31,25,False
CLR-03024,2022-02-01,2023-02-09,6,594.23,99.04,691,True
CLR-03025,2024-05-17,2024-11-16,4,430.15,107.54,45,False
CLR-03027,2022-03-06,2024-07-19,17,1911.58,112.45,165,False
CLR-03028,2022-04-23,2024-11-29,22,2640.46,120.02,32,False
CLR-03029,2023-12-11,2024-10-07,3,183.29,61.1,85,False
CLR-03030,2022-10-18,2024-10-16,9,917.26,101.92,76,False
CLR-03031,2022-01-24,2024-09-12,4,255.72,63.93,110,False
CLR-03032,2022-03-09,2023-11-28,4,305.65,76.41,399,True
CLR-03033,2022-12-04,2024-12-19,15,1600.24,106.68,12,False
CLR-03034,2022-04-18,2023-11-17,10,1076.18,107.62,410,True
CLR-03035,2022-03-14,2024-11-03,7,716.99,102.43,58,False
CLR-03036,2022-01-11,2024-04-09,19,1907.57,100.4,266,True
CLR-03037,2023-05-30,2023-07-01,2,202.14,101.07,549,True
CLR-03038,2024-08-07,2024-12-23,2,246.7,123.35,8,False
CLR-03039,2023-03-04,2024-02-16,4,213.59,53.4,319,True
CLR-03040,2023-01-10,2023-01-10,1,69.52,69.52,721,True
CLR-03041,2022-01-06,2024-11-19,7,748.35,106.91,42,False
CLR-03042,2022-07-14,2023-06-16,4,421.3,105.32,564,True
CLR-03043,2023-10-07,2023-10-07,1,95.9,95.9,451,True
CLR-03044,2023-01-28,2024-05-26,5,742.88,148.58,219,True
CLR-03045,2023-06-22,2024-12-21,6,520.51,86.75,10,False
CLR-03046,2022-10-22,2023-07-20,4,389.45,97.36,530,True
CLR-03047,2023-06-04,2024-11-19,12,1284.27,107.02,42,False
CLR-03048,2022-06-11,2022-06-11,1,166.24,166.24,934,True
CLR-03049,2023-04-23,2024-11-05,5,1197.2,239.44,56,False
CLR-03050,2022-09-30,2022-12-17,2,168.11,84.06,745,True
CLR-03051,2023-12-31,2024-12-04,5,1152.39,230.48,27,False
CLR-03052,2022-01-24,2023-07-20,5,791.63,158.33,530,True
CLR-03053,2023-03-20,2024-11-29,5,493.03,98.61,32,False
CLR-03054,2024-05-16,2024-12-16,5,320.05,64.01,15,False
CLR-03055,2022-01-18,2024-01-07,10,1137.94,113.79,359,True
CLR-03056,2022-01-09,2024-11-03,7,579.42,82.77,58,False
CLR-03057,2022-09-18,2024-05-27,18,1527.34,84.85,218,True
CLR-03058,2024-01-21,2024-11-30,4,885.19,221.3,31,False
CLR-03059,2023-01-17,2024-11-23,12,1957.19,163.1,38,False
CLR-03060,2024-04-15,2024-04-15,1,57.72,57.72,260,True
CLR-03061,2022-06-28,2023-10-21,8,909.39,113.67,437,True
CLR-03062,2022-03-08,2024-12-24,14,1357.01,96.93,7,False
CLR-03063,2023-10-24,2024-12-31,11,2565.51,233.23,0,False
CLR-03064,2024-10-23,2024-12-24,2,297.7,148.85,7,False
CLR-03065,2022-03-10,2024-05-19,17,1360.83,80.05,226,True
CLR-03066,2023-01-14,2024-05-09,3,356.82,118.94,236,True
CLR-03067,2022-01-10,2024-11-10,17,2251.08,132.42,51,False
CLR-03068,2022-01-20,2024-10-25,20,2633.76,131.69,67,False
CLR-03069,2022-01-11,2024-08-30,24,2957.26,123.22,123,False
CLR-03070,2023-06-22,2024-11-27,8,1389.37,173.67,34,False
CLR-03071,2022-03-11,2024-10-03,3,174.64,58.21,89,False
CLR-03072,2024-02-21,2024-12-27,7,730.57,104.37,4,False
CLR-03073,2024-09-17,2024-09-17,1,118.24,118.24,105,False
CLR-03074,2023-06-10,2024-10-22,7,1297.76,185.39,70,False
CLR-03075,2022-02-11,2024-12-19,5,607.62,121.52,12,False
CLR-03076,2022-04-30,2023-08-11,8,744.04,93.0,508,True
CLR-03077,2022-02-18,2024-06-10,7,927.2,132.46,204,True
CLR-03078,2022-02-06,2024-09-10,19,1949.01,102.58,112,False
CLR-03079,2022-06-25,2024-11-14,9,1077.22,119.69,47,False
CLR-03080,2024-11-07,2024-11-07,1,55.93,55.93,54,False
CLR-03081,2022-02-14,2024-05-15,17,1457.47,85.73,230,True
CLR-03082,2022-01-08,2024-12-03,19,1849.56,97.35,28,False
CLR-03083,2022-03-07,2024-07-26,14,1852.97,132.35,158,False
CLR-03084,2022-01-02,2024-11-01,12,1432.51,119.38,60,False
CLR-03085,2022-01-28,2024-10-16,5,506.8,101.36,76,False
CLR-03086,2022-04-23,2024-08-21,10,1556.35,155.64,132,False
CLR-03087,2024-09-24,2024-09-24,1,53.01,53.01,98,False
CLR-03088,2022-11-08,2024-08-04,8,860.12,107.52,149,False
CLR-03089,2022-01-13,2024-12-01,13,1113.53,85.66,30,False
CLR-03090,2022-02-06,2023-07-20,6,428.8,71.47,530,True
CLR-03091,2022-05-21,2022-05-21,1,58.32,58.32,955,True
CLR-03092,2022-03-26,2023-10-02,9,1410.79,156.75,456,True
CLR-03093,2023-02-12,2023-08-27,5,347.01,69.4,492,True
CLR-03094,2023-04-12,2023-12-24,7,737.1,105.3,373,True
CLR-03095,2023-01-06,2024-12-05,5,914.3,182.86,26,False
CLR-03096,2022-01-05,2024-07-17,7,576.83,82.4,167,False
CLR-03098,2022-07-19,2023-07-23,6,729.65,121.61,527,True
CLR-03099,2023-04-19,2023-04-19,1,20.31,20.31,622,True
CLR-03100,2023-01-07,2024-08-27,10,1056.29,105.63,126,False
CLR-03101,2022-09-04,2023-02-15,2,295.7,147.85,685,True
CLR-03102,2022-08-04,2023-09-08,7,897.34,128.19,480,True
CLR-03103,2022-07-22,2024-11-22,3,272.86,90.95,39,False
CLR-03104,2023-07-14,2024-12-17,4,403.97,100.99,14,False
CLR-03105,2022-01-21,2024-07-10,21,2041.33,97.21,174,False
CLR-03106,2022-05-25,2024-10-09,6,486.46,81.08,83,False
CLR-03107,2022-04-15,2024-10-16,12,1211.02,100.92,76,False
CLR-03109,2024-04-05,2024-12-04,10,1612.37,161.24,27,False
CLR-03110,2024-03-03,2024-11-20,4,430.83,107.71,41,False
CLR-03111,2022-05-13,2023-06-19,9,1646.63,182.96,561,True
CLR-03112,2022-01-30,2024-12-07,11,1470.65,133.7,24,False
CLR-03113,2022-01-07,2024-12-29,36,3764.91,104.58,2,False
CLR-03114,2022-04-22,2024-07-03,16,1530.06,95.63,181,True
CLR-03115,2022-03-12,2024-11-21,12,1942.97,161.91,40,False
CLR-03116,2024-11-03,2024-11-03,1,75.92,75.92,58,False
CLR-03117,2022-04-16,2023-12-08,5,542.16,108.43,389,True
CLR-03118,2023-08-09,2023-08-09,1,267.8,267.8,510,True
CLR-03119,2022-02-17,2023-08-09,13,1513.88,116.45,510,True
CLR-03121,2023-06-07,2024-10-21,4,370.73,92.68,71,False
CLR-03122,2022-01-14,2024-02-26,13,1364.59,104.97,309,True
CLR-03123,2022-07-31,2024-03-12,7,915.6,130.8,294,True
CLR-03124,2023-08-19,2024-09-10,7,879.38,125.63,112,False
CLR-03125,2022-06-20,2024-08-07,5,759.82,151.96,146,False
CLR-03126,2022-01-08,2024-11-13,18,1619.01,89.94,48,False
CLR-03127,2023-01-25,2023-08-11,2,138.12,69.06,508,True
CLR-03128,2023-09-15,2024-12-08,5,510.75,102.15,23,False
CLR-03129,2022-01-09,2024-11-21,13,1904.79,146.52,40,False
CLR-03130,2022-02-09,2024-11-14,16,1762.35,110.15,47,False
CLR-03131,2022-01-12,2023-10-17,16,1909.84,119.36,441,True
CLR-03132,2022-08-25,2022-08-25,1,23.9,23.9,859,True
CLR-03133,2022-02-02,2024-08-25,16,1586.75,99.17,128,False
CLR-03134,2022-04-24,2024-03-09,5,568.28,113.66,297,True
CLR-03135,2022-07-24,2022-07-24,1,301.8,301.8,891,True
CLR-03136,2023-01-01,2024-06-18,8,1032.21,129.03,196,True
CLR-03137,2022-01-15,2024-11-19,29,3174.42,109.46,42,False
CLR-03138,2022-01-23,2024-10-31,11,1752.13,159.28,61,False
CLR-03139,2024-10-15,2024-10-15,1,163.8,163.8,77,False
CLR-03140,2022-06-25,2024-12-11,25,3193.4,127.74,20,False
CLR-03141,2024-10-10,2024-12-24,4,363.93,90.98,7,False
CLR-03142,2022-03-16,2024-11-15,24,2416.48,100.69,46,False
CLR-03143,2022-07-28,2024-05-09,8,834.62,104.33,236,True
CLR-03144,2022-01-10,2023-03-06,3,366.12,122.04,666,True
CLR-03145,2022-08-30,2023-01-23,4,361.08,90.27,708,True
CLR-03146,2022-06-07,2024-07-25,15,1658.17,110.54,159,False
CLR-03147,2024-10-21,2024-10-21,1,59.92,59.92,71,False
CLR-03148,2022-01-27,2024-07-08,2,121.58,60.79,176,False
CLR-03149,2022-01-26,2024-12-13,3,331.62,110.54,18,False
